ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/implementation/milestones/0/id,releases/0/contracts/0/implementation/milestones/0/type,releases/0/contracts/0/implementation/milestones/0/dateMet,releases/0/contracts/0/implementation/milestones/0/code,releases/0/contracts/0/implementation/milestones/0/title
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-34,delivery,2021-12-16T12:00:00Z,34,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.LA MACINA FT. 100/05 07/10/21-AGOSTO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-52,delivery,2022-01-19T12:00:00Z,52,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.CRESCERE FT. 86 26/11/21-OTTOBRE 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-24,delivery,2021-08-09T12:00:00Z,24,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.LA SORGENTE FT. 212 16/7/21-GIUGNO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-20,delivery,2021-08-11T12:00:00Z,20,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.VIVERE VERDE FT. 448 16/7/21-MAGGIO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-1,delivery,2021-08-09T12:00:00Z,1,GESTIONE DEL SERVIZIO EDUCATIVO DOMICILIARE HANDICAP MINORI VULNERABILI FATT. N. 208 DEL 16/07/2021 COOP. LA SORGENTE MESE DI FEBBRAIO 2021
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-61,delivery,2022-01-19T12:00:00Z,61,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.LA MACINA FT. 155 22/12/21-NOVEMBRE 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-30,delivery,2021-12-16T12:00:00Z,30,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.CRESCERE FT. 80 19/10/21-LUGLIO 21 
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-35,delivery,2021-12-16T12:00:00Z,35,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.CRESCERE FT. 81 19/10/21-AGOSTO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-41,delivery,2021-12-16T12:00:00Z,41,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDATARIO COOP.COOSS MARCHE FT. 844 31/10/21-SETTEMBRE 21 
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-25,delivery,2021-08-11T12:00:00Z,25,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.VIVERE VERDE FT. 449 16/7/21-GIUGNO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-51,delivery,2021-12-16T12:00:00Z,51,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.VIVERE VERDE FT. 787 23/11/21-OTTOBRE 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-45,delivery,2021-12-15T12:00:00Z,45,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.VIVERE VERDE FT. 694 29/10/21-SETTEMBRE 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-16,delivery,2021-08-25T12:00:00Z,16,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.LA MACINA FT. 76/05 09/8/21-APRILE 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-27,delivery,2021-08-25T12:00:00Z,27,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.LA MACINA FT. 78/05 09/8/21-GIUGNO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-18,delivery,2021-08-09T12:00:00Z,18,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDATARIO COOP.COOSS MARCHE FT. 425 24/6/21-MAGGIO 21 
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-38,delivery,2021-12-15T12:00:00Z,38,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDATARIO COOP.COOSS MARCHE FT. 637 31/8/21-AGOSTO 21 
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-49,delivery,2021-12-16T12:00:00Z,49,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.LA SORGENTE FT. 296 18/11/21-OTTOBRE 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-29,delivery,2021-08-26T12:00:00Z,29,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDATARIO COOP. COOSS MARCHE FT. 555 31/7/21-LIUGLIO 21 
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-33,delivery,2022-01-19T12:00:00Z,33,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.LA MACINA FT. 157/05 29/12/21-LUGLIO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-31,delivery,2021-09-28T12:00:00Z,31,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDATARIO COOP.COOSS MARCHE FT. 661 31/8/21-LUGLIO 21 
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-15,delivery,2021-08-26T12:00:00Z,15,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.CRESCERE FT. 52 17/8/21-APRILE 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-42,delivery,2021-12-16T12:00:00Z,42,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDATARIO COOP.COOSS MARCHE FT. 686 02/10/21-SETTEMBRE 21 
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-64,delivery,2022-01-27T12:00:00Z,64,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDATARIO COOP.COOSS MARCHE FT. 44 12/1/22-DICEMBRE 21 
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-19,delivery,2021-08-09T12:00:00Z,19,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP. LA SORGENTE FT. 211 16/7/21-MAGGIO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-21,delivery,2021-08-26T12:00:00Z,21,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.CRESCERE FT. 53 17/8/21-MAGGIO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-11,delivery,2021-08-26T12:00:00Z,11,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.CRESCERE FT. 51 17/8/21-MARZO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-44,delivery,2021-11-19T12:00:00Z,44,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDATARIO COOP.COOSS MARCHE FT. 725 02/10/21-SETTEMBRE 21 
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-26,delivery,2021-08-26T12:00:00Z,26,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.CRESCERE FT. 54 17/8/21-GIUGNO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-2,delivery,2021-08-11T12:00:00Z,2,GESTIONE DEL SERVIZIO EDUCATIVO DOMICILIARE HANDICAP MINORI VULNERABILI FATT. N. 250 DEL 30/04/2021 COOP. COOSS MARCHE MESE DI FEBBRAIO 2021
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-47,delivery,2022-01-19T12:00:00Z,47,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.CRESCERE FT. 87 29/11/21-SETTEMBRE 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-32,delivery,2021-12-15T12:00:00Z,32,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.VIVERE VERDE FT. 508 23/8/21-LUGLIO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-65,delivery,2022-01-21T12:00:00Z,65,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDATARIO COOP.COOSS MARCHE FT. 77 12/1/22-DICEMBRE 21 
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-22,delivery,2021-08-25T12:00:00Z,22,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDANTE COOP.LA MACINA FT. 77/05 09/8/21-MAGGIO 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7868978,ocds-hu01ve-7868978-01,1848187,1848187-48,delivery,2021-12-16T12:00:00Z,48,SERV.ED.SCOL.HANDICAP-ED.MINORI-INTERVENTI VARI-ART.17 CONTR. REP 39224/21 RTI MANDATARIO COOP.COOSS MARCHE FT. 803 31/10/21-OTTOBRE 21 RISCOSSO DA COOP.COOSS MARCHE MANDATARIA CON REDISTR. A MANDANTE
ocds-hu01ve-7911534,ocds-hu01ve-7911534-01,1811576,1811576-1,delivery,2021-10-14T12:00:00Z,1,LAVORI DI MIGLIORAMENTO SISMICO DELLA SCUOLA ELEMENTARE E MEDIA DEL COMUNE DI ANZI - CUP: I78F20000010005 - CIG: 84739669F4.
ocds-hu01ve-7898917,ocds-hu01ve-7898917-01,1964048,1964048-1,delivery,2021-08-05T12:00:00Z,1,LAVORI AVENTE AD OGGETTO?EFFICIENTAMENTO ENERGETICO DEL PALAZZO DELLA CULTURA ?ANTONELLO DA MESSINA?. ANTICIPO CONTRATTUALE ALLA SOCIETÀ GIARDINA S.A.S. DI GIARDINA GAETANO & C. P.IVA 01981920877.
ocds-hu01ve-7898917,ocds-hu01ve-7898917-01,1964048,1964048-2,delivery,2022-01-10T12:00:00Z,2,EFFICIENTAMENTO ENERGETICO DEL PALAZZO DELLA CULTURA ?ANTONELLO DA MESSINA?. RNLIQUIDAZIONE 1° SAL 
ocds-hu01ve-7991595,ocds-hu01ve-7991595-01,1843391,1843391-3,delivery,2021-12-31T12:00:00Z,3,PAGAMENTI AL 31/12/2021
ocds-hu01ve-7991595,ocds-hu01ve-7991595-01,1843391,1843391-2,delivery,2021-08-31T12:00:00Z,2,PAGAMENTI AL 31/08/2021
ocds-hu01ve-7991595,ocds-hu01ve-7991595-01,1843391,1843391-1,delivery,2021-04-30T12:00:00Z,1,PAGAMENTI AL 30/04/2021
ocds-hu01ve-7897877,ocds-hu01ve-7897877-01,1942099,1942099-1,delivery,2020-10-01T12:00:00Z,1,
ocds-hu01ve-7903233,ocds-hu01ve-7903233-01,1869161,1869161-1,delivery,2021-12-31T12:00:00Z,1,
ocds-hu01ve-7904835,ocds-hu01ve-7904835-01,1853016,1853016-2,delivery,2021-09-28T12:00:00Z,2,2
ocds-hu01ve-7904835,ocds-hu01ve-7904835-01,1853016,1853016-3,delivery,2022-01-11T12:00:00Z,3,3
ocds-hu01ve-7904835,ocds-hu01ve-7904835-01,1853016,1853016-1,delivery,2021-06-29T12:00:00Z,1,1
ocds-hu01ve-7910932,ocds-hu01ve-7910932-01,1867323,1867323-2,delivery,2022-02-02T12:00:00Z,2,SAL N° 2 DEL 02/02/2022
ocds-hu01ve-7910932,ocds-hu01ve-7910932-01,1867323,1867323-1,delivery,2021-10-21T12:00:00Z,1,SAL N° 1 AL 21/10/2021
ocds-hu01ve-7873517,ocds-hu01ve-7873517-01,1998138,1998138-2,delivery,2021-06-12T12:00:00Z,2,2
ocds-hu01ve-7873517,ocds-hu01ve-7873517-01,1998138,1998138-3,delivery,2021-07-12T12:00:00Z,3,3
ocds-hu01ve-7873517,ocds-hu01ve-7873517-01,1998138,1998138-1,delivery,2021-05-12T12:00:00Z,1,1
ocds-hu01ve-7873517,ocds-hu01ve-7873517-01,1998138,1998138-4,delivery,2021-08-12T12:00:00Z,4,4
ocds-hu01ve-7889020,ocds-hu01ve-7889020-01,1939444,1939444-1,delivery,2021-07-23T12:00:00Z,1,
ocds-hu01ve-7889020,ocds-hu01ve-7889020-01,1939444,1939444-2,delivery,2021-10-22T12:00:00Z,2,
ocds-hu01ve-7907673,ocds-hu01ve-7907673-01,1981804,1981804-1,delivery,2021-07-08T12:00:00Z,1,AVANZAMENTO N. 1
ocds-hu01ve-7947800,ocds-hu01ve-7947800-01,1857523,1857523-1,delivery,2021-07-16T12:00:00Z,1,STATO AVANZAMENTO LAVORI N. 1
ocds-hu01ve-7901178,ocds-hu01ve-7901178-01,1840888,1840888-1,delivery,2020-11-30T12:00:00Z,1,1
ocds-hu01ve-7901178,ocds-hu01ve-7901178-01,1840888,1840888-7,delivery,2021-05-31T12:00:00Z,7,7
ocds-hu01ve-7901178,ocds-hu01ve-7901178-01,1840888,1840888-6,delivery,2021-04-30T12:00:00Z,6,6
ocds-hu01ve-7901178,ocds-hu01ve-7901178-01,1840888,1840888-2,delivery,2020-12-31T12:00:00Z,2,2
ocds-hu01ve-7901178,ocds-hu01ve-7901178-01,1840888,1840888-3,delivery,2021-01-31T12:00:00Z,3,3
ocds-hu01ve-7901178,ocds-hu01ve-7901178-01,1840888,1840888-5,delivery,2021-03-31T12:00:00Z,5,5
ocds-hu01ve-7901178,ocds-hu01ve-7901178-01,1840888,1840888-4,delivery,2021-02-28T12:00:00Z,4,4
ocds-hu01ve-7897785,ocds-hu01ve-7897785-01,1859043,1859043-3,delivery,2021-05-20T12:00:00Z,3,SAL N. 3
ocds-hu01ve-7897785,ocds-hu01ve-7897785-01,1859043,1859043-2,delivery,2021-04-19T12:00:00Z,2,SAL N. 2
ocds-hu01ve-7897785,ocds-hu01ve-7897785-01,1859043,1859043-1,delivery,2021-02-26T12:00:00Z,1,SAL N. 1
ocds-hu01ve-7897785,ocds-hu01ve-7897785-01,1859043,1859043-4,delivery,2021-08-11T12:00:00Z,4,SAL N. 4
ocds-hu01ve-7895319,ocds-hu01ve-7895319-01,1833413,1833413-1,delivery,2021-05-31T12:00:00Z,1,1
ocds-hu01ve-7895319,ocds-hu01ve-7895319-01,1833413,1833413-2,delivery,2021-11-30T12:00:00Z,2,2
ocds-hu01ve-7892519,ocds-hu01ve-7892519-01,2035427,2035427-1,delivery,2021-08-19T12:00:00Z,1,SAL 1
ocds-hu01ve-7925107,ocds-hu01ve-7925107-01,1830061,1830061-6,delivery,2021-08-31T12:00:00Z,6,
ocds-hu01ve-7925107,ocds-hu01ve-7925107-01,1830061,1830061-5,delivery,2021-06-30T12:00:00Z,5,
ocds-hu01ve-7925107,ocds-hu01ve-7925107-01,1830061,1830061-4,delivery,2021-04-30T12:00:00Z,4,
ocds-hu01ve-7925107,ocds-hu01ve-7925107-01,1830061,1830061-7,delivery,2021-10-31T12:00:00Z,7,
ocds-hu01ve-7925107,ocds-hu01ve-7925107-01,1830061,1830061-3,delivery,2021-02-27T12:00:00Z,3,
ocds-hu01ve-7925107,ocds-hu01ve-7925107-01,1830061,1830061-2,delivery,2020-12-31T12:00:00Z,2,
ocds-hu01ve-7925107,ocds-hu01ve-7925107-01,1830061,1830061-1,delivery,2020-12-31T12:00:00Z,1,
ocds-hu01ve-7925107,ocds-hu01ve-7925107-01,1830061,1830061-8,delivery,2021-12-31T12:00:00Z,8,
ocds-hu01ve-7921285,ocds-hu01ve-7921285-01,1867819,1867819-5,delivery,2022-02-17T12:00:00Z,5,
ocds-hu01ve-7921285,ocds-hu01ve-7921285-01,1867819,1867819-1,delivery,2021-02-18T12:00:00Z,1,
ocds-hu01ve-7921285,ocds-hu01ve-7921285-01,1867819,1867819-3,delivery,2021-08-13T12:00:00Z,3,
ocds-hu01ve-7921285,ocds-hu01ve-7921285-01,1867819,1867819-4,delivery,2021-10-29T12:00:00Z,4,
ocds-hu01ve-7921285,ocds-hu01ve-7921285-01,1867819,1867819-2,delivery,2021-05-06T12:00:00Z,2,
ocds-hu01ve-7909675,ocds-hu01ve-7909675-01,1828462,1828462-1,delivery,2021-12-05T12:00:00Z,1,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-11,delivery,2021-12-09T12:00:00Z,11,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-5,delivery,2021-05-18T12:00:00Z,5,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-9,delivery,2021-09-15T12:00:00Z,9,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-8,delivery,2021-08-25T12:00:00Z,8,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-6,delivery,2021-06-17T12:00:00Z,6,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-3,delivery,2021-03-23T12:00:00Z,3,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-10,delivery,2021-10-26T12:00:00Z,10,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-7,delivery,2021-07-16T12:00:00Z,7,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-4,delivery,2021-04-19T12:00:00Z,4,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-1,delivery,2021-01-18T12:00:00Z,1,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-13,delivery,2022-03-17T12:00:00Z,13,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-2,delivery,2021-02-15T12:00:00Z,2,
ocds-hu01ve-7886322,ocds-hu01ve-7886322-01,1846647,1846647-12,delivery,2021-12-13T12:00:00Z,12,
ocds-hu01ve-7905913,ocds-hu01ve-7905913-01,1930797,1930797-1,delivery,2021-05-14T12:00:00Z,1,1 FASE
ocds-hu01ve-7920120,ocds-hu01ve-7920120-01,1985253,1985253-1,delivery,2021-06-30T12:00:00Z,1,
ocds-hu01ve-7958095,ocds-hu01ve-7958095-01,1861053,1861053-2,delivery,2021-12-31T12:00:00Z,2,
ocds-hu01ve-7958095,ocds-hu01ve-7958095-01,1861053,1861053-1,delivery,2021-06-30T12:00:00Z,1,
ocds-hu01ve-7824544,ocds-hu01ve-7824544-01,1803948,1803948-3,delivery,2021-10-20T12:00:00Z,3,3 LIQUIDAZIONE
ocds-hu01ve-7824544,ocds-hu01ve-7824544-01,1803948,1803948-2,delivery,2021-10-04T12:00:00Z,2,2 LIQUIDAZIONE
ocds-hu01ve-7824544,ocds-hu01ve-7824544-01,1803948,1803948-1,delivery,2021-04-22T12:00:00Z,1,1 LIQUIDAZIONE
ocds-hu01ve-7923110,ocds-hu01ve-7923110-01,1896329,1896329-2,delivery,2021-08-31T12:00:00Z,2,SAL N.2
ocds-hu01ve-7923110,ocds-hu01ve-7923110-01,1896329,1896329-3,delivery,2021-11-30T12:00:00Z,3,SAL N.3
ocds-hu01ve-7923110,ocds-hu01ve-7923110-01,1896329,1896329-1,delivery,2021-07-12T12:00:00Z,1,SAL N.1
ocds-hu01ve-7907157,ocds-hu01ve-7907157-01,1848680,1848680-1,delivery,2021-04-14T12:00:00Z,1,LIQUIDAZIONE I SAL A TUTTO IL14/04/2021.
ocds-hu01ve-7896406,ocds-hu01ve-7896406-01,1844888,1844888-2,delivery,2021-09-23T12:00:00Z,2,
ocds-hu01ve-7896406,ocds-hu01ve-7896406-01,1844888,1844888-3,delivery,2021-12-10T12:00:00Z,3,
ocds-hu01ve-7896406,ocds-hu01ve-7896406-01,1844888,1844888-1,delivery,2021-06-30T12:00:00Z,1,
ocds-hu01ve-7911264,ocds-hu01ve-7911264-01,1864791,1864791-1,delivery,2021-04-30T12:00:00Z,1,
ocds-hu01ve-7911264,ocds-hu01ve-7911264-01,1864791,1864791-3,delivery,2021-12-31T12:00:00Z,3,
ocds-hu01ve-7911264,ocds-hu01ve-7911264-01,1864791,1864791-2,delivery,2021-08-31T12:00:00Z,2,
ocds-hu01ve-7911612,ocds-hu01ve-7911612-01,1868607,1868607-2,delivery,2021-12-17T12:00:00Z,2,VERBALE DI VERIFICA DI CONFORMITÀ IN CORSO DI ESECUZIONE N. 2
ocds-hu01ve-7911612,ocds-hu01ve-7911612-01,1868607,1868607-1,delivery,2021-06-21T12:00:00Z,1,
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-3,delivery,2020-11-04T12:00:00Z,3,ENTRTA MERCI 5000819795 DDT 418/2020 DEL 22/10/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-14,delivery,2020-12-15T12:00:00Z,14,DDT N.484 DEL 30/11/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-6,delivery,2020-12-30T12:00:00Z,6,ENTRTA MERCI 5000869538 DDT 550/2020 DEL 29/12/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-25,delivery,2021-04-29T12:00:00Z,25,ORDINE 213007610-DDT 239 DEL 26/4/21
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-35,delivery,2022-02-25T12:00:00Z,35,SAL FEBBR. 2022 - FT 12 10/01/22;FT 31 24/01/22; FT 32 24/01/2022; FT 37 26/01/2022
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-23,delivery,2021-05-19T12:00:00Z,23,ORDINE 2130006522-DDT 231 DEL 19/4/21
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-9,delivery,2020-12-03T12:00:00Z,9,ENTRATA MERCI 5000851395 DDT 489/2020 DEL 01/12/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-29,delivery,2021-08-27T12:00:00Z,29,SAL AGOSTO 2021 - 389/21;390/21;360/21;393/21;394/21;407/21;408/21;409/21;382/21;383/21;415/21;423/21;424/21;426/21;427/21;434/21;435/21
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-17,delivery,2021-03-05T12:00:00Z,17,DDT N.106 DEL 24/02/2021
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-24,delivery,2021-04-27T12:00:00Z,24,ORDINE 2030019743-DDT 483 DEL 30/11/20-DDT 54 DEL 1/2/2021-DDT 221 DEL 13/4/21-DDT 497 DEL 3/12 /20-FATT.430 DEL 6/11/20-FATT.429 DEL6/11/20
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-10,delivery,2020-12-04T12:00:00Z,10,ENTRATA MERCI 5000840539 - 5000852109 DDT 474/2020 DEL 23/11/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-2,delivery,2020-11-05T12:00:00Z,2,ENTRATA MERCI 5000823692 DDT 434/2020 DEL 02/11/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-21,delivery,2021-04-08T12:00:00Z,21,ORDINE 2130001602 DDT 124/2021 04/03- DDT 132/2021 09/03 - DDT 142/2021 10/03- DDT 143/2021 10/03 - DDT 164/2021 19/03- 175/2021 23/03- DDT 179/2021 25/03- DDT 192/2021 30/03- DDT 198/2021 01/04 - DDT 204/2021 06/04
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-12,delivery,2020-11-16T12:00:00Z,12,ENTRATA MERCI 5000828960 DDT 453/2020 DEL 12/11/2020
ocds-hu01ve-7899192,ocds-hu01ve-7899192-01,1843618,1843618-8,delivery,2020-12-04T12:00:00Z,8,ENTRATA MERCI 5000852200 DDT 495/2020 DEL 03/12/2020
