ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/amendments/0/id,releases/0/contracts/0/amendments/0/date,releases/0/contracts/0/amendments/0/rationale
ocds-hu01ve-7926175,ocds-hu01ve-7926175-01,1814644,259376,2021-10-21T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7896275,ocds-hu01ve-7896275-01,1888074,264571,2021-12-10T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7896275,ocds-hu01ve-7896275-01,1888074,258483,2020-12-31T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7904503,ocds-hu01ve-7904503-01,1931242,246692,2021-02-23T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7892164,ocds-hu01ve-7892164-01,1945798,253633,2021-08-17T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7909971,ocds-hu01ve-7909971-01,1845258,252055,2021-03-08T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7900660,ocds-hu01ve-7900660-01,1872985,250137,2021-06-10T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7905454,ocds-hu01ve-7905454-01,1951113,249028,2021-04-07T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7911071,ocds-hu01ve-7911071-01,1844568,236241,2020-12-15T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7914839,ocds-hu01ve-7914839-01,1897311,253055,2021-04-20T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7943459,ocds-hu01ve-7943459-01,1852965,249108,2021-06-14T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7833807,ocds-hu01ve-7833807-01,1888360,259958,2021-11-19T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7833807,ocds-hu01ve-7833807-01,1888360,268292,2022-02-21T12:00:00Z,RINNOVO PREVISTO NEI DOCUMENTI DI GARA
ocds-hu01ve-7912135,ocds-hu01ve-7912135-01,2033003,264522,2021-10-01T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7912135,ocds-hu01ve-7912135-01,2033003,264523,2021-12-20T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7901457,ocds-hu01ve-7901457-01,1897940,254120,2021-05-27T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7923263,ocds-hu01ve-7923263-01,1885061,247863,2021-05-27T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7907915,ocds-hu01ve-7907915-01,1973609,251880,2021-05-17T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7977664,ocds-hu01ve-7977664-01,1844700,267913,2021-12-22T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7977664,ocds-hu01ve-7977664-01,1844700,267914,2022-01-21T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7925556,ocds-hu01ve-7925556-01,1824105,240072,2020-12-31T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7869834,ocds-hu01ve-7869834-01,1804709,264647,2020-11-19T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7892232,ocds-hu01ve-7892232-01,1813833,245801,2021-04-29T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7892232,ocds-hu01ve-7892232-01,1813833,239096,2021-01-20T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7892232,ocds-hu01ve-7892232-01,1813833,253902,2021-08-27T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7891549,ocds-hu01ve-7891549-01,1981035,253108,2021-07-29T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7891549,ocds-hu01ve-7891549-01,1981035,252979,2021-07-29T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7900447,ocds-hu01ve-7900447-01,1950833,249335,2021-03-05T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7904459,ocds-hu01ve-7904459-01,1829340,246571,2021-05-06T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7904040,ocds-hu01ve-7904040-01,2143328,271397,2021-12-14T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7892391,ocds-hu01ve-7892391-01,1901095,260005,2021-10-01T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7918485,ocds-hu01ve-7918485-01,2052016,269276,2021-03-29T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7888957,ocds-hu01ve-7888957-01,1860642,259629,2021-11-11T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7916506,ocds-hu01ve-7916506-01,1852529,250875,2021-03-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7912594,ocds-hu01ve-7912594-01,1855833,257921,2021-10-04T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7921452,ocds-hu01ve-7921452-01,1980718,252703,2020-12-10T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7899072,ocds-hu01ve-7899072-01,1888618,259231,2021-07-31T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7886411,ocds-hu01ve-7886411-01,1831386,268664,2020-12-18T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7918605,ocds-hu01ve-7918605-01,1925321,245990,2020-11-18T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7889791,ocds-hu01ve-7889791-01,1881351,253895,2021-06-03T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7905690,ocds-hu01ve-7905690-01,1873408,265681,2021-12-02T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7886255,ocds-hu01ve-7886255-01,1981687,252741,2021-04-21T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7907110,ocds-hu01ve-7907110-01,1989569,253520,2021-07-14T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7888557,ocds-hu01ve-7888557-01,1855562,247797,2021-05-12T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7920116,ocds-hu01ve-7920116-01,1889093,258776,2021-11-29T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7920116,ocds-hu01ve-7920116-01,2006843,258779,2021-10-28T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7874646,ocds-hu01ve-7874646-01,2106698,270144,2021-07-19T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7930080,ocds-hu01ve-7930080-01,2056699,262869,2020-12-04T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-8083530,ocds-hu01ve-8083530-01,2075283,263270,2021-03-09T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7911759,ocds-hu01ve-7911759-01,1813403,249982,2021-07-01T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7916059,ocds-hu01ve-7916059-01,1836266,249798,2021-06-14T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7916059,ocds-hu01ve-7916059-01,1836266,251392,2021-07-17T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7921302,ocds-hu01ve-7921302-01,1870258,258559,2021-10-19T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7875996,ocds-hu01ve-7875996-01,1828251,267624,2021-04-13T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7875996,ocds-hu01ve-7875996-01,1828251,267626,2021-06-07T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7938670,ocds-hu01ve-7938670-01,2043377,259479,2021-11-15T12:00:00Z,RINNOVO PREVISTO NEI DOCUMENTI DI GARA
ocds-hu01ve-7811585,ocds-hu01ve-7811585-01,1829936,250452,2021-07-05T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7926679,ocds-hu01ve-7926679-01,1817209,260377,2021-11-22T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7914645,ocds-hu01ve-7914645-01,1814065,249915,2021-06-16T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7904537,ocds-hu01ve-7904537-01,1921603,245592,2020-12-23T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7925137,ocds-hu01ve-7925137-01,1881401,258248,2021-06-03T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7925137,ocds-hu01ve-7925137-01,1881401,258249,2021-07-14T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7925137,ocds-hu01ve-7925137-01,1881401,258239,2021-05-17T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7925137,ocds-hu01ve-7925137-01,1881401,247249,2021-03-15T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7867699,ocds-hu01ve-7867699-01,1848653,253666,2021-06-30T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7916595,ocds-hu01ve-7916595-01,1831903,253279,2021-08-11T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-8135650,ocds-hu01ve-8135650-01,2146328,271783,2021-12-10T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7880805,ocds-hu01ve-7880805-01,1860994,267698,2022-02-09T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7880805,ocds-hu01ve-7880805-01,1860994,257433,2021-09-10T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7911841,ocds-hu01ve-7911841-01,1870669,239898,2020-12-31T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7916001,ocds-hu01ve-7916001-01,1855722,268984,2021-05-19T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7896123,ocds-hu01ve-7896123-01,1811029,249898,2021-06-15T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7950902,ocds-hu01ve-7950902-01,1914942,253351,2021-05-28T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7897852,ocds-hu01ve-7897852-01,1815632,243321,2021-03-29T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7899000,ocds-hu01ve-7899000-01,1815498,269356,2021-05-21T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7899000,ocds-hu01ve-7899000-01,1815498,269357,2021-05-31T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7909898,ocds-hu01ve-7909898-01,2002536,254722,2021-03-31T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7919062,ocds-hu01ve-7919062-01,1827004,263155,2021-11-05T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7898568,ocds-hu01ve-7898568-01,1856206,264167,2021-09-15T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7911248,ocds-hu01ve-7911248-01,1864793,250485,2021-07-02T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7926057,ocds-hu01ve-7926057-01,1848366,253768,2021-08-25T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7905060,ocds-hu01ve-7905060-01,1820654,240007,2021-01-27T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-8069796,ocds-hu01ve-8069796-01,2022966,269312,2021-10-26T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7909192,ocds-hu01ve-7909192-01,1863314,259685,2021-06-24T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7905633,ocds-hu01ve-7905633-01,2063303,261834,2021-10-01T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7901378,ocds-hu01ve-7901378-01,1935655,254132,2021-05-18T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7926908,ocds-hu01ve-7926908-01,1845461,252917,2021-08-06T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7787928,ocds-hu01ve-7787928-01,1839627,253758,2021-06-28T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7901022,ocds-hu01ve-7901022-01,1813365,242623,2021-03-10T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7859538,ocds-hu01ve-7859538-01,1820476,264991,2022-01-14T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7885236,ocds-hu01ve-7885236-01,1857546,264828,2021-09-29T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7916462,ocds-hu01ve-7916462-01,1815128,261292,2021-11-30T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7910649,ocds-hu01ve-7910649-01,1860900,266694,2021-11-09T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7906329,ocds-hu01ve-7906329-01,1852226,237432,2020-12-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7892723,ocds-hu01ve-7892723-01,1932487,270071,2022-03-02T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7900943,ocds-hu01ve-7900943-01,1823774,267450,2022-02-09T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7891769,ocds-hu01ve-7891769-01,1817702,269337,2021-10-21T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7928533,ocds-hu01ve-7928533-01,1840736,260336,2021-08-03T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7895503,ocds-hu01ve-7895503-01,1810847,238210,2020-12-31T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7905651,ocds-hu01ve-7905651-01,1832101,260501,2021-11-12T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7912267,ocds-hu01ve-7912267-01,2051393,260400,2021-08-06T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7912267,ocds-hu01ve-7912267-01,2051393,260398,2021-06-24T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7866951,ocds-hu01ve-7866951-01,1855247,244589,2021-04-08T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7866086,ocds-hu01ve-7866086-01,1877290,259246,2021-10-01T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7866086,ocds-hu01ve-7866086-01,1877290,259245,2021-10-20T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7895907,ocds-hu01ve-7895907-01,2050572,260310,2021-10-29T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-8042639,ocds-hu01ve-8042639-01,1879966,246513,2021-05-13T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7923061,ocds-hu01ve-7923061-01,1962628,250611,2021-06-01T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7883786,ocds-hu01ve-7883786-01,1837050,253620,2021-05-12T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7968859,ocds-hu01ve-7968859-01,1850866,264432,2021-12-02T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7903671,ocds-hu01ve-7903671-01,1829047,239014,2021-01-27T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7910078,ocds-hu01ve-7910078-01,1875659,239354,2021-01-21T12:00:00Z,PROROGA TECNICA
ocds-hu01ve-7894866,ocds-hu01ve-7894866-01,1926072,267832,2021-12-15T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7837406,ocds-hu01ve-7837406-01,1976010,255202,2021-07-26T12:00:00Z,SOPRAVVENUTE ESIGENZE NORMATIVE E REGOLAMENTARI
ocds-hu01ve-7837406,ocds-hu01ve-7837406-01,1976010,255201,2021-02-24T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7905931,ocds-hu01ve-7905931-01,1883414,244641,2021-02-26T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7903558,ocds-hu01ve-7903558-01,1812921,250694,2021-07-09T12:00:00Z,RINNOVO PREVISTO NEI DOCUMENTI DI GARA
ocds-hu01ve-7903303,ocds-hu01ve-7903303-01,1867122,256571,2021-04-30T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7897155,ocds-hu01ve-7897155-01,1813336,248742,2021-06-14T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7917936,ocds-hu01ve-7917936-01,2090556,265792,2021-04-13T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7892862,ocds-hu01ve-7892862-01,1867198,253155,2021-07-15T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7890791,ocds-hu01ve-7890791-01,2096386,269761,2021-01-13T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7909869,ocds-hu01ve-7909869-01,1863471,245443,2021-02-27T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7862635,ocds-hu01ve-7862635-01,1932917,260749,2021-11-12T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7938398,ocds-hu01ve-7938398-01,1859305,237780,2020-12-29T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-8074171,ocds-hu01ve-8074171-01,2002832,259937,2021-11-18T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7903649,ocds-hu01ve-7903649-01,1810593,248600,2021-05-11T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7892528,ocds-hu01ve-7892528-01,1952126,249211,2021-06-16T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7935536,ocds-hu01ve-7935536-01,2055089,260765,2021-01-04T12:00:00Z,ALTRE CAUSE IMPREVISTE ED IMPREVEDIBILI
ocds-hu01ve-7916297,ocds-hu01ve-7916297-01,1839782,260983,2021-12-02T12:00:00Z,"LAVORI, SERVIZI O FORNITURE SUPPLEMENTARI NON INCLUSI NELLU2019APPALTO INIZIALE"
ocds-hu01ve-7929773,ocds-hu01ve-7929773-01,2024754,259738,2021-05-10T12:00:00Z,MODIFICHE PREVISTE DAI DOCUMENTI DI GARA INIZIALI
ocds-hu01ve-7908487,ocds-hu01ve-7908487-01,1880353,271144,2021-08-06T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
ocds-hu01ve-7875038,ocds-hu01ve-7875038-01,1811592,263253,2020-12-23T12:00:00Z,ALTRE MODIFICHE DI IMPORTO INFERIORE ALLA SOGLIA COMUNITARIA E AL 10% DEL VALORE CONTRATTUALE PER SERVIZI E FORNITURE O AL 15% PER LAVORI
