ocid,releases/0/id,releases/0/contracts/0/id,releases/0/contracts/0/items/0/id,releases/0/contracts/0/items/0/relatedLot,releases/0/contracts/0/items/0/description,releases/0/contracts/0/items/0/unit/value/amount,releases/0/contracts/0/items/0/unit/value/currency,releases/0/contracts/0/items/0/classification/id,releases/0/contracts/0/items/0/classification/description,releases/0/contracts/0/items/0/classification/scheme,releases/0/contracts/0/items/0/classification/uri
ocds-hu01ve-7917358,ocds-hu01ve-7917358-01,1904543,8480875F6F,8480875F6F,RISTRUTTURAZIONE SPOGLIATOI N. 7 E N. 8 DEL PALAZZETTO DELLO SPORT DI RIMINI,56027.9,EUR,45454000-4,LAVORI DI RISTRUTTURAZIONE,CPV,https://dati.anticorruzione.it/data/cpv/45454000-4
ocds-hu01ve-7942119,ocds-hu01ve-7942119-01,1847992,8510344E06,8510344E06,APPALTO SERVIZI AUSILIARI PRESSO ASILI NIDO COMUNALI,80000,EUR,90919300-5,SERVIZI DI PULIZIA DI SCUOLE,CPV,https://dati.anticorruzione.it/data/cpv/90919300-5
ocds-hu01ve-7914844,ocds-hu01ve-7914844-01,1859098,847820219F,847820219F,D.M. 29 MAGGIO 2020. A_2019 LAVORI DI MIGLIORAMENTO DELLE CONDIZIONI DI SICUREZZA DEL PIANO VIABILE TRATTI DAL KM 8+900 AL KM 9+570 DELLA S.P. 99 EX AEROPORTO IN COMUNE DI ORVIETO. APP.NE PROGETTO ESECUTIVO CUP. F47H20001850001,66501.58,EUR,45233141-9,LAVORI DI MANUTENZIONE STRADALE,CPV,https://dati.anticorruzione.it/data/cpv/45233141-9
ocds-hu01ve-7919494,ocds-hu01ve-7919494-01,1849148,8483492F0D,8483492F0D,RIQUALIFICAZIONE ED AMPLIAMENTO IMPIANTI ILLUMINAZIONE PUBBLICA - PRIMO STRALCIO,62190.09,EUR,45316110-9,INSTALLAZIONE DI IMPIANTI DI ILLUMINAZIONE STRADALE,CPV,https://dati.anticorruzione.it/data/cpv/45316110-9
ocds-hu01ve-7897295,ocds-hu01ve-7897295-01,1892029,8457484894,8457484894,SERVIZIO DI FORNITURA GAS NATURALE PER RISCALDAMENTO E PER USO MENSA,75000,EUR,65210000-8,EROGAZIONE DI GAS,CPV,https://dati.anticorruzione.it/data/cpv/65210000-8
ocds-hu01ve-7914688,ocds-hu01ve-7914688-01,1955773,8477540F4E,8477540F4E,SERVIZIO TRASPORTI DISABILI E ANZIANI 2021-2022,145065,EUR,60112000-6,SERVIZI DI TRASPORTO PUBBLICO TERRESTRE,CPV,https://dati.anticorruzione.it/data/cpv/60112000-6
ocds-hu01ve-7915783,ocds-hu01ve-7915783-01,1859397,84790204A7,84790204A7,AIMOVIG SOLUZIONE INIETABILE IN PENNA PRERIEMPITA 140 MG/ML 1 ML SOTTOCUTE 70 MG/ML 1SOTTOCUTE,331500,EUR,33690000-3,MEDICINALI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33690000-3
ocds-hu01ve-7912745,ocds-hu01ve-7912745-01,1927275,84752941DD,84752941DD,SERVIZIO DI WELFARE COMMUNITY MANAGEMENT PER IL PROGETTO SIFORREF,50493,EUR,85320000-8,SERVIZI SOCIALI,CPV,https://dati.anticorruzione.it/data/cpv/85320000-8
ocds-hu01ve-7903333,ocds-hu01ve-7903333-01,1857812,8464649155,8464649155,SERVIZI DI COMUNICAZIONE ON E OFF LINE_MEDIAPLAN ITALIA EVENTI_GIRO D'ITALIA 2020,300000,EUR,79341400-0,SERVIZI DI CAMPAGNE PUBBLICITARIE,CPV,https://dati.anticorruzione.it/data/cpv/79341400-0
ocds-hu01ve-7917104,ocds-hu01ve-7917104-01,1868312,8480550340,8480550340,ACQUISTO IN ESCLUSIVA ADYNOVI  FL (PRINCIPIO ATTIVO RURIOCTOCOG ALFA PEGOL)  DITTA TAKEDA ITALIA  PER UN ANNO,112320,EUR,33621000-9,MEDICINALI PER IL SANGUE E GLI ORGANI CHE FORMANO IL SANGUE,CPV,https://dati.anticorruzione.it/data/cpv/33621000-9
ocds-hu01ve-7892686,ocds-hu01ve-7892686-01,1909817,8452101E61,8452101E61,LAVORI DI MESSA IN SICUREZZA DEL TERZO PIANO DELL'ISTITUTO MARCONI DI PADOVA,565000,EUR,45450000-6,ALTRI LAVORI DI COMPLETAMENTO DI EDIFICI,CPV,https://dati.anticorruzione.it/data/cpv/45450000-6
ocds-hu01ve-7909861,ocds-hu01ve-7909861-01,1820953,84720393C0,84720393C0,RISANAMENTO E RISTRUTTURAZIONE DEL MUNICIPIO NEL COMUNE DI MARTELLO - LAVORI DA PAVIMENTISTA:,93009,EUR,45432110-8,POSA DI PAVIMENTI,CPV,https://dati.anticorruzione.it/data/cpv/45432110-8
ocds-hu01ve-7903273,ocds-hu01ve-7903273-01,1814866,8464548DF8,8464548DF8,FORNITURA GASOLIO BTZ DAL 12/10 AL 16/10/2020 MO-PC,122850,EUR,09134220-5,COMBUSTIBILE DIESEL (EN 590),CPV,https://dati.anticorruzione.it/data/cpv/09134220-5
ocds-hu01ve-7891507,ocds-hu01ve-7891507-01,1963081,8450842F6B,8450842F6B,1785PA_FORNITURA DISPOSITIVI PER DIAGNOSI E TERAPIA DELLE ARITMIE SOPRAVENTRICOLARI E VENTRICOLARI PER GLI ENTI DEL SSRM_LOTTO 21 KIT ABLAZIONE DELLA FIBRILLAZIONE ATRIALE PAROSSISTICA CON METODICA A PALLONE ONE SHOT E RELATIVA STRUMENTAZIONE IN CONTO DEPOSITO TEMPORANEO PER L'ESPERIMENTO DELLE PROCEDURE IN USO GRATUITO_1 DITTA CLASSIFICATA,1230000,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7891507,ocds-hu01ve-7891507-01,1963257,84508451E9,84508451E9,1785PA_FORNITURA DISPOSITIVI PER DIAGNOSI E TERAPIA DELLE ARITMIE SOPRAVENTRICOLARI E VENTRICOLARI PER GLI ENTI DEL SSRM_LOTTO 21 KIT ABLAZIONE DELLA FIBRILLAZIONE ATRIALE PAROSSISTICA CON METODICA A PALLONE ONE SHOT E RELATIVA STRUMENTAZIONE IN CONTO DEPOSITO TEMPORANEO PER LESPERIMENTO DELLE PROCEDURE IN USO GRATUITO_2 DITTA CLASSIFICATA,1335000,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7919603,ocds-hu01ve-7919603-01,1890696,84835910C4,84835910C4,"10 APPALTO GARA SCR LOTTO 412 - MSD ITALIA SRL, CON SOCIO UNICO",84105,EUR,33651000-8,ANTINFETTIVI GENERALI PER USO SISTEMICO,CPV,https://dati.anticorruzione.it/data/cpv/33651000-8
ocds-hu01ve-7917629,ocds-hu01ve-7917629-01,1830921,8481195784,8481195784,"AFFIDAMENTO DIRETTO EX ART. 1, COMMI 1 E 2 LETT. A), DELLA D.L. . 16 LUGLIO 2020, N. 76.NOLEGGIO N. 31 AUTOMEZZI VARIA TIPOLOGIA MESE DI NOVEMBRE 2020 - B&G ECOLYNE COM SRL",56586.99,EUR,34144511-3,AUTOVEICOLI PER LA RACCOLTA DI RIFIUTI,CPV,https://dati.anticorruzione.it/data/cpv/34144511-3
ocds-hu01ve-7886049,ocds-hu01ve-7886049-01,1912914,8444380AD0,8444380AD0,L6 PA CATETERI GUIDA INTERMEDI DI LUNGHEZZA SUPERIORE A 100 CM PER ACCESSO INTRACRANICO DISTALE,46640,EUR,33180000-5,SOSTEGNO FUNZIONALE,CPV,https://dati.anticorruzione.it/data/cpv/33180000-5
ocds-hu01ve-7886049,ocds-hu01ve-7886049-01,1912913,8444367019,8444367019,L5 PA STENT INTRACRANICO IN NITINOL A FILI INTRECCIATI PER COILING STENT-ASSISTITO ,53000,EUR,33180000-5,SOSTEGNO FUNZIONALE,CPV,https://dati.anticorruzione.it/data/cpv/33180000-5
ocds-hu01ve-7886049,ocds-hu01ve-7886049-01,1911364,844432094D,844432094D,"LOTTO 1 P.A. STENT A DIVERSIONE DI FLUSSO IN CROMO-COBALTO E RELATIVO MICROCATETERE, GAMMA DISPONIBILE",125875,EUR,33180000-5,SOSTEGNO FUNZIONALE,CPV,https://dati.anticorruzione.it/data/cpv/33180000-5
ocds-hu01ve-7886049,ocds-hu01ve-7886049-01,1912912,84443588A9,84443588A9,LOTTO 4 PA STENT INTRACRANICO IN NITINOL A CELLE CHIUSE TAGLIATI LASER PER COILING ,53000,EUR,33180000-5,SOSTEGNO FUNZIONALE,CPV,https://dati.anticorruzione.it/data/cpv/33180000-5
ocds-hu01ve-7886049,ocds-hu01ve-7886049-01,1911366,8444338828,8444338828,LOTTO 2 PA STENT A DIVERSIONE DI FLUSSO IN NITINOL ,302100,EUR,33180000-5,SOSTEGNO FUNZIONALE,CPV,https://dati.anticorruzione.it/data/cpv/33180000-5
ocds-hu01ve-7886049,ocds-hu01ve-7886049-01,1912911,844434806B,844434806B,LOTTO 3 PA STENT A DIVERSIONE DI FLUSSO IN NITINOL PER PICCOLI VASI ,125875,EUR,33180000-5,SOSTEGNO FUNZIONALE,CPV,https://dati.anticorruzione.it/data/cpv/33180000-5
ocds-hu01ve-7914768,ocds-hu01ve-7914768-01,2136141,84776856F9,84776856F9,CONTRATTO APPLICATIVO N.18/2020 AQ 277/2019 INTERVENTI IMPIANTISTICI DI SICUREZZA SUGLI IMPIANTI ELEVATORI E SULL'IMPIANTO DI TELECONTROLLO DELLE STAZIONI IN ASSET DFV – TERMINALI E SERVIZI VERONA,325000,EUR,42410000-3,APPARECCHIATURE DI SOLLEVAMENTO E MOVIMENTAZIONE,CPV,https://dati.anticorruzione.it/data/cpv/42410000-3
ocds-hu01ve-7909461,ocds-hu01ve-7909461-01,2029652,8471582A9D,8471582A9D,AFFIDAMENTO DIRETTO STRUTTURA MINORI 0-3,71430,EUR,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,CPV,https://dati.anticorruzione.it/data/cpv/85311300-5
ocds-hu01ve-7903203,ocds-hu01ve-7903203-01,1871978,84644859FC,84644859FC,SERVIZIO TRASPORTO SOCIALE RIVOLTO AI CITTADINI  DEL COMUNE DI SESTO SAN GIOVANNI,1780200,EUR,85311200-4,SERVIZI DI ASSISTENZA SOCIALE PER DISABILI,CPV,https://dati.anticorruzione.it/data/cpv/85311200-4
ocds-hu01ve-7912095,ocds-hu01ve-7912095-01,1828704,847455827F,847455827F,I.T.I. - I.P.S.I.A.  'F. CORNI' SEDE DI LARGO A. MORO - MODENA RISTRUTTURAZIONE PALAZZINA E -  3^ STRALCIO,140804.31,EUR,45454000-4,LAVORI DI RISTRUTTURAZIONE,CPV,https://dati.anticorruzione.it/data/cpv/45454000-4
ocds-hu01ve-7906232,ocds-hu01ve-7906232-01,1813612,84693665EB,84693665EB,LAVORI DI RIQUALIFICAZIONE PIAZZA NUOVA,131191.14,EUR,45233140-2,LAVORI STRADALI,CPV,https://dati.anticorruzione.it/data/cpv/45233140-2
ocds-hu01ve-7914455,ocds-hu01ve-7914455-01,1919907,8477192025,8477192025,RIPETIZIONE PA 44/2019 INTERVENTI ORDINARI DI CURA DEL PATRIMONIO ARBOREO - LOTTO 6 PRONTO INTERVNTO CENTRO SUD,50000,EUR,77211500-7,SERVIZI DI MANUTENZIONE ALBERI,CPV,https://dati.anticorruzione.it/data/cpv/77211500-7
ocds-hu01ve-7914455,ocds-hu01ve-7914455-01,1918552,8477186B2E,8477186B2E,RIPETIZIONE PA 44/2019 INTERVENTI ORDINARI DI CURA DEL PATRIMONIO ARBOREO - LOTTO 3 CIRC. 4-5,160309,EUR,77211500-7,SERVIZI DI MANUTENZIONE ALBERI,CPV,https://dati.anticorruzione.it/data/cpv/77211500-7
ocds-hu01ve-7914455,ocds-hu01ve-7914455-01,1918551,84771827E2,84771827E2,RIPETIZIONE PA 44/2019 INTERVENTI ORDINARI DI CURA DEL PATRIMONIO ARBOREO - LOTTO 2 CIRC. 2- EX 9- EX 10,169882,EUR,77211500-7,SERVIZI DI MANUTENZIONE ALBERI,CPV,https://dati.anticorruzione.it/data/cpv/77211500-7
ocds-hu01ve-7914455,ocds-hu01ve-7914455-01,1919906,8477191F4D,8477191F4D,RIPETIZIONE PA 44/2019 INTERVENTI ORDINARI DI CURA DEL PATRIMONIO ARBOREO - LOTTO 5 CIRC. 6-7C-8C,150337,EUR,77211500-7,SERVIZI DI MANUTENZIONE ALBERI,CPV,https://dati.anticorruzione.it/data/cpv/77211500-7
ocds-hu01ve-7914455,ocds-hu01ve-7914455-01,1919908,84771930F8,84771930F8,RIPETIZIONE PA 44/2019 INTERVENTI ORDINARI DI CURA DEL PATRIMONIO ARBOREO - LOTTO 7 PRONTO INTERVNTO NORD COLLINA,50000,EUR,77211500-7,SERVIZI DI MANUTENZIONE ALBERI,CPV,https://dati.anticorruzione.it/data/cpv/77211500-7
ocds-hu01ve-7914455,ocds-hu01ve-7914455-01,1918550,847716168E,847716168E,RIPETIZIONE PA 44/2019 INTERVENTI ORDINARI DI CURA DEL PATRIMONIO ARBOREO - LOTTO 1 CIRC. 1-3,126138,EUR,77211500-7,SERVIZI DI MANUTENZIONE ALBERI,CPV,https://dati.anticorruzione.it/data/cpv/77211500-7
ocds-hu01ve-7914455,ocds-hu01ve-7914455-01,1919905,8477190E7A,8477190E7A,RIPETIZIONE PA 44/2019 INTERVENTI ORDINARI DI CURA DEL PATRIMONIO ARBOREO - LOTTO 4 CIRC. 7P-8P,93334,EUR,77211500-7,SERVIZI DI MANUTENZIONE ALBERI,CPV,https://dati.anticorruzione.it/data/cpv/77211500-7
ocds-hu01ve-8002031,ocds-hu01ve-8002031-01,2040578,8576751ED0,8576751ED0,"SISTEMAZIONE AREE ESTERNE PRESSO GLI OSPEDALI DI CITTADELLA, CAMPOSAMPIERO, PIOVE DI SACCO E SCHIAVONIA PER IL POSIZIONAMENTO DI MODULI DI PRETRIAGE",179000,EUR,45233222-1,LAVORI DI LASTRICATURA E ASFALTATURA,CPV,https://dati.anticorruzione.it/data/cpv/45233222-1
ocds-hu01ve-8030049,ocds-hu01ve-8030049-01,1903484,8614286DAD,8614286DAD,"AEROPORTO DI MILANO MALPENSA - SERVIZI DI WEATHER FORECASTING, RUNWAY WEATHER FORECASTING E LIGHTING DETECTION.  CIG IN VARIANTE RIFERIMENTO ALLO SMART CIG Y992D81DF4",43541.2,EUR,98390000-3,ALTRI SERVIZI,CPV,https://dati.anticorruzione.it/data/cpv/98390000-3
ocds-hu01ve-7918374,ocds-hu01ve-7918374-01,2040995,8482308DFC,8482308DFC,AFFIDAMENTO SERVIZIO PASTI A DOMICILIO DI ANZIANI E/O DISABILI PER IL BIENNIO 2021-2022,112291,EUR,55521100-9,SERVIZI DI FORNITURA PASTI A DOMICILIO,CPV,https://dati.anticorruzione.it/data/cpv/55521100-9
ocds-hu01ve-7911282,ocds-hu01ve-7911282-01,2071229,84736369A1,84736369A1,LAVORI DI PRONTO INTERVENTO PER APPRONTAMENTO PISTA CARRABILE TEMPORANEA DI COLLEGAMENTO FRA FONDO VALLE E FRAZIONE S. ANTONIO IN COMUNE DI CORTENO GOLGI (BS),81710,EUR,45233142-6,LAVORI DI RIPARAZIONE STRADALE,CPV,https://dati.anticorruzione.it/data/cpv/45233142-6
ocds-hu01ve-7982367,ocds-hu01ve-7982367-01,1837559,85548250EC,85548250EC,"INTERVENTI COMPLEMENTARI AL REP. N. 1853 DEL 18.10.2016 DELL'ACCORDO QUADRO PER LA GESTIONE, MANUTENZIONE ORDINARIA E STRAORDINARIA DEGLI IMPIANTI DI ILLUMINAZIONE, DEGLI IMPIANTI ELETTRICI, APPARATI ELETTRONICI E DI TRASMISSIONE DATI SUL PORTO DI RAVENNA",245294,EUR,72250000-2,SERVIZI DI MANUTENZIONE DI SISTEMI E DI ASSISTENZA,CPV,https://dati.anticorruzione.it/data/cpv/72250000-2
ocds-hu01ve-7900868,ocds-hu01ve-7900868-01,1825836,8461742266,8461742266,CA040 - LAVORI DI RIQUALIFICAZIONE RECIZIONE ANTIFAUNISTICA,146610.27,EUR,45233229-0,MANUTENZIONE BANCHINE LATERALI,CPV,https://dati.anticorruzione.it/data/cpv/45233229-0
ocds-hu01ve-7909829,ocds-hu01ve-7909829-01,1916421,8471994E9A,8471994E9A,SUA.LECCO. COMUNE DI CASATENOVO. AFFIDAMENTO DEI SERVIZI DI PULIZIA DEGLI EDIFICI COMUNALI PER IL PERIODO 01.11.2020 -31.10.2023. ,172188,EUR,90919000-2,"SERVIZI DI PULIZIA DI UFFICI, SCUOLE E APPARECCHIATURE PER UFFICIO",CPV,https://dati.anticorruzione.it/data/cpv/90919000-2
ocds-hu01ve-7840248,ocds-hu01ve-7840248-01,2105638,839196656B,839196656B,RIFACIMENTO DELLA COPERTURA E DELLA FACCIATA DELLA CASA DELLE ARTI E DELLA SCUOLA SALVO D,335090.87,EUR,45454100-5,LAVORI DI RESTAURO,CPV,https://dati.anticorruzione.it/data/cpv/45454100-5
ocds-hu01ve-8258500,ocds-hu01ve-8258500-01,2130095,8874867BEC,8874867BEC,LOTTO 4 - PROTESI ESOFAGEE METALLICHE,6500,EUR,33168000-5,APPARECCHI PER ENDOSCOPIA E ENDOCHIRURGIA,CPV,https://dati.anticorruzione.it/data/cpv/33168000-5
ocds-hu01ve-8258500,ocds-hu01ve-8258500-01,2128388,8874859554,8874859554,LOTTO 1 - PROTESI BILIARI IN PLASTICA,25500,EUR,33168000-5,APPARECCHI PER ENDOSCOPIA E ENDOCHIRURGIA,CPV,https://dati.anticorruzione.it/data/cpv/33168000-5
ocds-hu01ve-8258500,ocds-hu01ve-8258500-01,2129996,88748627CD,88748627CD,LOTTO 2 - PROTESI PANCREATICHE IN PLASTICA,1500,EUR,33168000-5,APPARECCHI PER ENDOSCOPIA E ENDOCHIRURGIA,CPV,https://dati.anticorruzione.it/data/cpv/33168000-5
ocds-hu01ve-8258500,ocds-hu01ve-8258500-01,2130031,8874864973,8874864973,LOTTO 3 - PROTESI ENTEROCOLICHE,9000,EUR,33168000-5,APPARECCHI PER ENDOSCOPIA E ENDOCHIRURGIA,CPV,https://dati.anticorruzione.it/data/cpv/33168000-5
ocds-hu01ve-7857391,ocds-hu01ve-7857391-01,1990526,8412044E4C,8412044E4C,"RIPRISTINO  DEI  SENTIERI  ATTREZZATI,  TURISTICI  E  PER  PASSEGGIATE ECOLOGICHE",348722.24,EUR,45233160-8,SENTIERI E ALTRE STRADE IMBRECCIATE,CPV,https://dati.anticorruzione.it/data/cpv/45233160-8
ocds-hu01ve-7903364,ocds-hu01ve-7903364-01,1827494,8464792755,8464792755,FORNITURA E POSA DI MODULI TEMPORANEI PREFABBRICATI AD USO SCOLASTICO PER SCUOLA DELL'INFANZIA DON BONDI DI SPILAMBERTO (MO),40660,EUR,44211000-2,EDIFICI PREFABBRICATI,CPV,https://dati.anticorruzione.it/data/cpv/44211000-2
ocds-hu01ve-7928222,ocds-hu01ve-7928222-01,1895000,84937597A8,84937597A8,ASSISTENZA RESIDENZIALE MINORI  LANTERNA DI DIOGENE,54028.57,EUR,85311300-5,SERVIZI DI ASSISTENZA SOCIALE PER BAMBINI E GIOVANI,CPV,https://dati.anticorruzione.it/data/cpv/85311300-5
ocds-hu01ve-7878070,ocds-hu01ve-7878070-01,1819285,84348767DE,84348767DE,RECEPIMENTO PROCEDURA APERTA PER L'AFFIDAMENTO DI MACCHINE REAGENTI HUB3 LAZIO - LOTTO 2,1645383.69,EUR,33190000-8,DISPOSITIVI E PRODOTTI MEDICI VARI,CPV,https://dati.anticorruzione.it/data/cpv/33190000-8
ocds-hu01ve-7954111,ocds-hu01ve-7954111-01,1824126,85242609E0,85242609E0,FORNITURA DI AMBULANZE DI TIPO 'A' ,499832,EUR,34144200-0,VEICOLI PER SERVIZI DI EMERGENZA,CPV,https://dati.anticorruzione.it/data/cpv/34144200-0
ocds-hu01ve-7900591,ocds-hu01ve-7900591-01,1985509,846142901B,846142901B,NUOVA PAVIMENTAZIONE IN PORFIDO STRADA DANOLI_PIAZZA PITALUGA,122990.23,EUR,45233141-9,LAVORI DI MANUTENZIONE STRADALE,CPV,https://dati.anticorruzione.it/data/cpv/45233141-9
ocds-hu01ve-7921073,ocds-hu01ve-7921073-01,1850425,848562601A,848562601A,INTERVENTO DI MESSA IN SICUREZZA SOLAI SCUOLA E.PACELLI,69751.6,EUR,45214200-2,LAVORI DI COSTRUZIONE DI EDIFICI SCOLASTICI,CPV,https://dati.anticorruzione.it/data/cpv/45214200-2
ocds-hu01ve-7905096,ocds-hu01ve-7905096-01,1921575,8466580AD5,8466580AD5,"LAVORI DI MANUTENZIONE GRUPPI ORMEGGIO E TONEGGIO DI APPRODI DI FARO ROCCHETTA, ALBERONI S. MARIA DEL MARE, LIDO CASINÒ E TRONCHETTO TN",143448.83,EUR,45248400-1,LAVORI DI COSTRUZIONE DI PONTILI DI APPRODO,CPV,https://dati.anticorruzione.it/data/cpv/45248400-1
ocds-hu01ve-7913980,ocds-hu01ve-7913980-01,2067140,8476618675,8476618675,AUTOCARRO PROT CIVILE,40000,EUR,34111000-8,GIARDINETTE E BERLINE,CPV,https://dati.anticorruzione.it/data/cpv/34111000-8
ocds-hu01ve-7910000,ocds-hu01ve-7910000-01,1839972,847224803A,847224803A,MANUTENZIONE DELLE LICENZE SOFTWARE PER IL SISTEMA DI BACKUP COMMVAULT E ACQUISTO DI ULTERIORI LICENZE PER L'ESPANSIONE DEL PARCO GIA' INSTALLATO PER MANTENERE SERVIZI DI DATA PROTECTION NEI DATACENTER REGIONALI,200000,EUR,48710000-8,PACCHETTI SOFTWARE DI BACKUP O RECUPERO,CPV,https://dati.anticorruzione.it/data/cpv/48710000-8
ocds-hu01ve-7929048,ocds-hu01ve-7929048-01,2145798,849464961C,849464961C,LAVORI DI COMPLETAMENTO ADEGUAMENTO DEL CAMPO SPORTIVO COMUNALE (1^ LOTTO FUNZIONALE),73569.97,EUR,45212200-8,LAVORI DI COSTRUZIONE DI IMPIANTI SPORTIVI,CPV,https://dati.anticorruzione.it/data/cpv/45212200-8
ocds-hu01ve-7907174,ocds-hu01ve-7907174-01,2032656,846913032B,846913032B,SERVIZIO MANUTENZIONE ORDINARIA E STRAORDINARIA DEGLI IMPIANTI ELEVATORI PER FABBRICATI IN PROPRIETÀ DELL,74645.45,EUR,50750000-7,SERVIZI DI MANUTENZIONE DI ASCENSORI,CPV,https://dati.anticorruzione.it/data/cpv/50750000-7
ocds-hu01ve-7896285,ocds-hu01ve-7896285-01,1876560,84561435F4,84561435F4,INTERVENTI DI MESSA IN SICUREZZA DELLE STRADE IN OCCASIONE DEL PASSAGGIO DEL GIRO D'ITALIA 2020,98318.01,EUR,45233140-2,LAVORI STRADALI,CPV,https://dati.anticorruzione.it/data/cpv/45233140-2
ocds-hu01ve-7929177,ocds-hu01ve-7929177-01,1950597,849476777C,849476777C,"SERVIZIO DI MANUTENZIONE, COMPRENSIVA DEL KIT FILTRI, ED ASSISTENZA TECNICA FULL-RISK CON ATTIVITÀ ON-SITE, SU LAVADISINFETTATRICI PER ENDOSCOPI MOD. ISA WD E MDS ADVANTAGE PLUS 2.0.",58000,EUR,50421000-2,SERVIZI DI RIPARAZIONE E MANUTENZIONE DI ATTREZZATURE MEDICHE,CPV,https://dati.anticorruzione.it/data/cpv/50421000-2
ocds-hu01ve-7896989,ocds-hu01ve-7896989-01,1892013,8457395F20,8457395F20,"SERVIZIO DI FACCHINAGGIO DA SVOLGERE PRESSO IL FABBRICATO DEMANIALE SITO IN VIA LISZT N^ 21 -  ROMA (EUR), SEDE DELL'ICE AGENZIA E DELL'AGENZIA PER L'ITALIA DIGITALE - PERIODO 01.01.2021  -  31.12.2021",125000,EUR,63110000-3,SERVIZI DI MOVIMENTAZIONE E MAGAZZINAGGIO,CPV,https://dati.anticorruzione.it/data/cpv/63110000-3
ocds-hu01ve-7921203,ocds-hu01ve-7921203-01,1865782,848574524D,848574524D,FONDI EX ART. 8 COMMA 4 L.R. 13/1997 - PROGRAMMA INTERVENTI 2020 - ANNUALITA' 2020- INTERVENTO DI MESSA IN SICUREZZA FRANA VIA RIPOIRA 68/78 - COMUNE DI BARGE',93331.39,EUR,45111230-9,LAVORI DI STABILIZZAZIONE DEL TERRENO,CPV,https://dati.anticorruzione.it/data/cpv/45111230-9
ocds-hu01ve-7901877,ocds-hu01ve-7901877-01,1830051,8462844FC8,8462844FC8,CONSOLIDAMENTO MOVIMENTO FRANOSO A VALLE DEL PARCHEGGIO DELLA FRAZIONE DI VERNI. INCARICO DI COORDINAMENTO DELLA SICUREZZA IN FASE DI PROGETTAZIONE.,3314.4,EUR,79710000-4,SERVIZI DI SICUREZZA,CPV,https://dati.anticorruzione.it/data/cpv/79710000-4
ocds-hu01ve-7902570,ocds-hu01ve-7902570-01,1897442,84638058D5,84638058D5,20-296-G-CERVIA:RIFACIMENTO PORZIONI FOGNOLO BORDO PISTA PRINCIPALE LATO MARE,149845,EUR,44163130-0,TUBAZIONI PER FOGNE,CPV,https://dati.anticorruzione.it/data/cpv/44163130-0
ocds-hu01ve-7907642,ocds-hu01ve-7907642-01,1875736,846965111D,846965111D,"AFFIDAMENTO DELLA CONCESSIONE DEL SERVIZIO DI SOMMINISTRAZIONE DI ALIMENTI E BEVANDE PRESSO PROGETTO MANIFATTURA - GREEN INNOVATION FACTORY, PIAZZA MANIFATTURA, 1 - ROVERETO",935000,EUR,55410000-7,SERVIZI DI GESTIONE BAR,CPV,https://dati.anticorruzione.it/data/cpv/55410000-7
ocds-hu01ve-7928344,ocds-hu01ve-7928344-01,2065565,849388821E,849388821E,EE17 LOTTO 11 (18 MESI) - FORNITURA ENERGIA ELETTRICA A PREZZO FISSO DAL 01/01/2021 AL 30/06/2022 PER LA RTS DI FROSINONE/LATINA SEDE DI LATINA.,125000,EUR,65310000-9,EROGAZIONE DI ENERGIA ELETTRICA,CPV,https://dati.anticorruzione.it/data/cpv/65310000-9
ocds-hu01ve-7930770,ocds-hu01ve-7930770-01,1811869,8496586493,8496586493,FORNITURA OLIO COMBUSTIBILE MOTOSEGHE STIHL,45900,EUR,09211000-1,OLI LUBRIFICANTI E AGENTI LUBRIFICANTI,CPV,https://dati.anticorruzione.it/data/cpv/09211000-1
ocds-hu01ve-7901062,ocds-hu01ve-7901062-01,1856884,8461943843,8461943843,LOTTO 1 - SEEGENE STARLET ,1350000,EUR,33124110-9,SISTEMI DIAGNOSTICI,CPV,https://dati.anticorruzione.it/data/cpv/33124110-9
ocds-hu01ve-7880891,ocds-hu01ve-7880891-01,1861702,84382242BB,84382242BB,LAVORI DI REALIZZAZIONE DEI NUOVI GIARDINI PERTINENTI L'EDIFICIO SCOLASTICO ORIANI DEL CAPOLUOGO,214561.64,EUR,45236230-1,LAVORI DI SUPERFICIE PER GIARDINI,CPV,https://dati.anticorruzione.it/data/cpv/45236230-1
ocds-hu01ve-7908420,ocds-hu01ve-7908420-01,1804635,847054420A,847054420A,ACQUISIZIONE STAND AREA NUDA E SERVIZI FIERA PARIS AIRSHOW LE BOURGET 21-27 GIUGNO 2021,165000,EUR,79956000-0,SERVIZI DI ORGANIZZAZIONE DI FIERE ED ESPOSIZIONI,CPV,https://dati.anticorruzione.it/data/cpv/79956000-0
ocds-hu01ve-7871141,ocds-hu01ve-7871141-01,1820383,84274030F6,84274030F6,SERVIZIO PAGHE COMPRENSORIALE: ASSISTENZA E GESTIONE PREVIDENZIALE NELL,212500,EUR,75111000-7,SERVIZI ESECUTIVI E LEGISLATIVI,CPV,https://dati.anticorruzione.it/data/cpv/75111000-7
